RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
395059,"San Jose, CA",33,670200,637600,609900,590900,579300,566500,540300,51e4,469300,445600,435300,431200,412300,393700,385700,402400,431e3,455300,465500,469e3,473100,487800,496300,499500,497900,488700,491400,493500,506400,513800,516500,514900,512300,509200,503300,484400,476200,469e3,477e3,485400,49e4,498e3,495700,488400,481400,476700,481e3,475600,479e3,486800,502100,521600,544200,569400,578200,582200,582600,588e3,603300,609600,617200,619200,629800,637500,640700,645800,647400,650200,651500,655400,668100,675600,688e3,691400,694800,699300,697100,705e3,707500,715500,720800,728300,732500,739200,743600,747100,755400,767900,786500,804700,805300,805800,799600,810200,808800,810500,808600,816300,821400,821500,828e3,829200,837200,842700,844e3,836e3,836400,846700,866200,864800,864600,870500,885100,897200,920400,940100,964600,996800,1019e3,1059e3,1098700,1119100,1123500,1088500,1078100,1077300,1070700,1088800,1063800,1055800,1040600,1035900,1049e3,1036600,1037800
394355,"Austin, TX",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224800,228400,234300,237800,239500,237400,239300,239600,240300,241200,241400,246100,247700,248800,247e3,248e3,249200,252400,252400,252300,253800,256e3,261e3,262e3,263700,264200,267700,268800,269700,268800,271900,271800,272800,273900,275700,277100,275900,277200,277800,279300,280300,283500,285400,289500,288100,288900,288300,288100,287800,29e4,296800,299500,3e5,294400,293e3,292400,292e3,290500,288500,
395194,"Virginia Beach, VA",35,221600,219300,216e3,211200,209800,209700,21e4,208700,206900,205800,206800,208900,211500,210700,209700,204900,202200,201300,204700,206300,203800,202400,204200,205700,206500,203200,202e3,198300,199500,199400,201900,197e3,197700,199200,204400,2e5,191300,182600,178e3,173100,170900,173600,179300,181500,179300,178800,178800,181e3,182500,184e3,186700,184800,184100,183900,191500,196500,196700,193200,192700,191700,191400,190500,190100,192300,193400,198400,197400,197200,194700,193700,190500,189500,191e3,193600,192700,191900,189500,190600,191100,193500,193100,193800,192e3,194300,195800,197600,200100,199600,203500,202500,205100,201900,199700,199500,202300,204e3,202800,204100,206500,208100,208100,206600,205400,205700,209900,212400,213900,214200,213100,214600,212600,215e3,213400,213500,213600,216e3,217900,218800,222200,223400,225900,220900,221700,218200,218500,216300,217400,218700,218300,218200,217900,224900,226900,229400,
394902,"Nashville, TN",36,150400,149200,147500,146e3,145100,143900,142700,142800,141800,140900,141600,142600,142900,141200,138600,138300,138500,14e4,140600,141300,140400,141400,142500,143200,144600,142700,143300,140900,140800,140400,143300,144300,143700,142500,143800,143800,142e3,140400,138700,137900,137300,141400,139900,139200,135900,139200,139500,141500,140100,140300,140800,141500,143500,145100,146100,146800,145100,148300,149300,151600,150200,151800,154400,156600,159200,159800,160100,159e3,158400,16e4,158600,161600,162800,166e3,165100,166800,167700,169200,168800,169400,172200,175700,176900,178500,179900,181900,183e3,183100,181800,181700,183400,187500,189700,188300,190200,190200,192300,192500,195500,199100,202400,205300,207700,212500,212800,215900,218200,221200,222500,222e3,222500,222800,224100,227100,230800,232600,235900,236600,240200,242400,246400,248700,247100,245800,242500,245400,243700,247900,248400,255300,258600,262100,262500,260500,265500
394862,"Milwaukee, WI",37,192400,186800,181600,176100,174200,173900,176300,175600,175900,175400,174300,172400,169600,166700,162500,160700,159900,161900,163100,166500,168e3,169700,171700,179300,182e3,178100,169800,164100,168300,172800,175400,173200,172700,177200,179600,186100,177800,170200,160700,160700,166800,165900,169200,166600,164700,165600,166100,166800,162700,161900,160200,160500,162300,166700,168300,168e3,157100,159800,161800,174e3,174600,173400,172400,170500,173400,174700,175500,172700,170800,171300,171500,171200,170700,169100,170400,169900,175400,176900,180700,179400,183e3,186800,186500,185500,182e3,185800,188400,190300,187900,193600,191500,193600,182800,183800,177500,181800,182300,188400,186200,188300,185900,186600,185600,189200,189900,189e3,192600,195700,198800,197300,197600,198e3,198600,199600,199300,200300,204200,206e3,207600,206600,205600,206800,203600,207200,207100,209400,210100,212e3,213900,212700,211200,211400,215900,221200,
394714,"Jacksonville, FL",38,195400,184200,176600,170100,170600,169700,167100,162100,161700,158400,163200,162300,162600,151e3,140600,136100,138900,141800,138700,134200,135700,137600,142800,139900,139600,134e3,130100,126300,122200,120500,116300,116200,118500,122500,125e3,121700,122200,120600,119500,117700,117900,122100,119200,120700,120600,125900,117500,108700,99400,100800,103800,103400,101500,100400,100500,102500,106400,111500,119200,113700,110700,105500,108300,109500,107500,111100,116100,121200,123500,121500,119800,108700,104500,101800,105e3,107e3,111900,114900,117700,118600,120900,120700,116e3,107400,107200,109700,119200,121600,125600,125900,125900,123800,120500,121300,123100,130900,132400,134400,135400,138500,138400,138300,137100,139200,140400,142300,147600,155400,160200,16e4,157100,155600,154700,155700,153100,152100,152100,157600,164300,165600,169400,169200,170900,171800,173800,174100,173800,171900,178900,184200,191300,197100,196300,194600,193e3
394849,"Memphis, TN",39,114500,112400,105900,103200,101600,103900,102500,101900,96400,92500,89400,94900,99400,101e3,95500,94900,97700,102700,106900,111500,113900,113200,109800,104100,101100,101100,103700,102800,95700,9e4,89400,91400,99800,100600,102500,101100,100400,96900,88800,86900,84300,85900,91500,96100,96200,92500,94600,95500,96100,93300,92400,90100,92100,93100,96500,98e3,104500,106100,109300,108900,108400,103700,100400,103700,110800,111900,113500,112400,113900,113200,114400,118900,123400,122400,123500,119500,125100,124400,125600,129200,129700,129700,125200,128300,132200,131800,128900,127300,125400,125300,123700,124300,122200,122800,123300,125800,127500,131600,132900,134600,134e3,137e3,136e3,136200,136500,138700,138e3,138500,138200,140100,139600,14e4,138900,139300,141800,146200,150800,152300,154100,153700,153900,152900,152900,151700,150400,147800,148200,150800,152500,152e3,150400,156700,158e3,159400,153400
394935,"Oklahoma City, OK",40,103300,105600,106300,109900,109400,111200,108700,108800,107400,106500,107100,108700,112100,111800,112100,112900,114200,113800,113200,112700,113200,111900,109e3,107600,110700,115800,117100,115600,112200,110300,109800,110500,114e3,115100,117300,117100,116100,114500,115500,114800,116700,115200,118100,118700,118500,118800,119300,121600,121400,121800,122300,121800,121100,121600,125400,128800,131600,130900,130700,129100,130900,130400,13e4,128500,129800,132100,133500,132800,131700,130200,129700,129900,132500,134100,134600,134100,134400,134900,136100,137400,138200,14e4,141e3,141700,139e3,137500,140300,145500,148500,148700,147700,149e3,148300,148800,150800,151200,15e4,147700,145600,146500,144300,143800,143600,145100,146600,145800,147300,147e3,147200,147500,149e3,15e4,149500,148400,148e3,145800,146400,147200,146900,148e3,147200,147500,147900,147200,148e3,147700,149700,153200,153600,156400,158800,163600,164800,164900,
394807,"Louisville-Jefferson County, KY",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132400,130300,13e4,126800,129300,132e3,134700,134400,134800,136900,136800,136400,133600,134300,134200,138800,145200,149700,151800,151e3,149800,147400,145400,148e3,150200,156100,157500,158400,154900,153200,153500,154100,155900,157500,158900,158500,157900,157900,158900,157700,156600,156300,158100,159600,160900,159900,160700,162e3,164800,167700,17e4,173500,171200,168700,165900,164800,164600,162700,163200,166200,169e3,175e3,175700,181200,180600,179700,
394669,"Hartford, CT",42,234200,232100,225900,215600,209700,208600,21e4,211800,215800,214600,212400,210200,215500,214700,212300,206700,206300,203500,202300,202300,208e3,213700,217700,219700,223200,220800,217500,208600,208500,207500,206400,209100,216800,226200,228100,220700,217700,217700,217900,212300,206800,202200,204900,204500,207700,203800,204200,201300,203500,200700,205500,204e3,207300,202300,199300,200700,201800,209e3,207200,202600,196900,198200,203400,205900,205500,207200,207700,207800,207200,206e3,207700,208800,209300,205800,203600,201700,203200,202800,203800,201400,204300,203900,199800,194e3,194900,198800,200500,200600,199e3,199200,198600,199200,198300,198800,199400,204700,205400,205700,206100,207e3,205200,202100,205500,209800,208800,205600,204600,204500,203700,201600,202500,203e3,206300,207300,206900,206400,208400,209800,211300,212300,219800,223100,224e3,217300,216100,215500,213200,210400,208900,214500,214300,213700,212300,216700,
395022,"Richmond, VA",43,209800,209100,205700,201300,200400,201200,199900,199200,195800,196900,195e3,199600,196500,193900,188700,186700,184100,182800,184e3,187600,188700,190800,191700,194400,190600,189800,184200,180500,174500,177800,178900,179400,176700,176100,178e3,175800,175400,173400,168700,164600,163100,166400,170500,170100,169600,171600,168400,166600,161900,166700,167200,17e4,171200,171300,171200,168900,172800,176800,179e3,177900,174e3,174700,175800,179900,18e4,184e3,183200,184800,178600,178200,178200,179600,180400,180300,181800,183500,185e3,188100,187900,189e3,189200,194100,193700,196100,193100,192900,193900,194600,197700,197100,196100,194900,193600,196e3,199500,200300,200500,199200,200700,200600,201600,202400,204600,205e3,208200,207900,208200,208100,209800,211900,211700,211100,211300,211e3,212200,209500,211800,217700,223400,224500,221400,222700,221100,221300,221600,223700,225700,227e3,234700,238300,242700,240800,243e3,242500,
394910,"New Orleans, LA",44,143700,147400,152500,152e3,154600,156600,158400,153500,148200,146e3,146300,150800,151800,153100,152500,153800,157400,158400,16e4,160600,160900,158700,156700,153100,155800,157500,160100,156700,152300,149200,148e3,153900,157100,161600,156800,155300,146100,140200,136e3,140200,142700,146600,147800,147700,148100,145400,142500,138600,137400,142200,145e3,150500,148600,151300,151500,156e3,154e3,151500,154e3,155800,158900,160500,162800,163e3,162200,160500,161200,161600,162500,160900,154400,153500,157500,162500,162400,161900,162300,164300,164100,164900,166700,167700,163400,163800,165400,172100,171200,171e3,170900,171600,172600,174100,173700,174400,173100,176200,174600,176300,176100,178100,178600,178500,178900,178100,179400,18e4,183800,183600,185700,185500,187700,187400,190200,191800,192200,191600,190300,195700,195400,197800,192400,192200,189600,195200,196500,199600,196500,196700,194700,196e3,195e3,196e3,193700,194e3,
394425,"Buffalo, NY",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121500,121800,122900,122600,122400,119900,122600,121800,123900,122100,123400,123800,124300,124e3,123500,126500,129600,131200,127600,124500,124100,125600,126300,127200,128300,129700,130100,131500,133100,133100,132700,132700,135600,136600,136600,139600,139100,140800,139400,142400,145400,147400,146200,142200,138500,141100,143300,148e3,145700,148e3,146300,148800,151700,154300,153100,
395012,"Raleigh, NC",46,178e3,174900,171900,172500,173900,176700,174900,175500,171100,170700,173500,178500,179e3,172800,166900,163600,164500,167600,169900,170800,173800,176500,181100,177200,176200,174300,172900,176200,174200,174900,172500,173100,178100,18e4,180700,179900,177200,175400,174100,174600,173200,171900,168900,171100,171100,176300,173100,172800,170100,175400,174400,174500,171600,171800,171500,170100,175e3,177900,181e3,179300,177900,180800,180500,180200,180600,183300,188100,191100,191300,192e3,187100,184700,180800,182100,184600,185500,186600,184500,185600,187700,191500,194600,198200,200800,204800,204100,209100,211400,215200,214500,214500,216e3,217600,218500,219500,218e3,218e3,217300,218100,220600,221300,223700,224e3,224e3,224100,224400,229200,231200,232400,233500,233200,234500,234900,237100,236600,237600,238800,241e3,243800,250500,256500,259900,258300,256e3,253400,252100,253900,252700,254400,254800,256900,258800,258900,26e4,256100
394388,"Birmingham, AL",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132500,131200,128e3,125100,129400,137700,142800,141700,138e3,135900,137300,134700,133800,130400,130200,125800,126e3,127900,134400,136900,137800,139300,139500,138900,138800,141300,144200,144800,143700,142800,140600,139300,139900,139200,139600,141300,143200,144500,145400,147900,150200,150600,148600,147500,145900,148900,149900,153500,154400,154900,157300,157100,155600,152600,153100,156100,162600,163300,164700,160600,174700,179300,179600,169800,167200,168e3,164600,166800,166700,171e3,171600,173600,177200,178400,184400,
395053,"Salt Lake City, UT",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232100,229700,232800,231700,235500,235200,236600,234800,233600,238e3,239500,242900,243e3,244600,244800,244200,238300,239400,241100,248e3,249400,250200,251800,256300,255800,257100,255700,256600,257100,257800,260800,264800,266200,266500,264200,267200,268600,271200,270900,275400,276100,279200,281900,286300,288500,288300,284700,284500,290200,299900,304400,307100,309200,312100,311300,310500,312100,312600,314900,319700,325e3,328100,324200,325700,328600,332100,334800,
395031,"Rochester, NY",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115e3,117e3,118300,118800,121400,118900,115500,112700,114100,114900,116e3,115700,118400,119300,122800,122900,123400,121600,122500,121600,120600,119600,119400,121200,122900,125900,125500,124800,123200,121400,121900,120800,122400,121800,123e3,124400,125200,124600,123500,122500,122e3,123200,121700,120500,120100,121100,122400,119600,121e3,121300,125200,123200,123400,120500,119700,118900,118800,122e3,123300,124600,123700,123100,123e3,124100,123600,131500,135200,145300,148200,147500,143100,142200,143200,143700,141300,143400,144200,144700,144e3,149100,153200,151500,141700,133300,131100,132500,130700,131400,130400,130400,128700,130300,134900,137400,138700,137600,138100,138800,138800,139400,138e3,136300,135500,135900,
394640,"Grand Rapids, MI",50,122e3,117400,117400,113500,112e3,109100,106500,104800,104500,98600,93300,86700,86300,81400,80100,77900,83600,88700,94300,97400,97300,97700,97200,95600,97400,98200,99900,97700,93700,89800,88100,88200,89600,91800,95e3,96200,92500,89200,89300,93400,97700,99200,94700,92100,94800,100400,100200,94900,93400,96e3,101600,104800,106900,107500,105800,107600,109600,112900,111900,113600,115600,118700,119300,118800,119e3,121800,123400,124400,121400,121700,121e3,122800,123100,124400,126100,129100,133800,135e3,135500,133500,133700,132600,134500,134700,135700,136300,137e3,139100,140200,142800,143e3,143500,143700,146100,146500,148800,147400,148600,148400,15e4,151100,151600,153200,155400,157500,159600,159800,160200,161700,163600,164700,164600,163800,163600,163800,164700,168800,170400,174400,175600,179500,179800,181600,180600,181100,180600,182300,183600,186200,186800,188900,192200,194e3,195800,
395167,"Tucson, AZ",51,204500,201900,200500,191700,189900,184100,183800,179100,176700,175300,171300,171700,167100,165400,163200,160100,160300,157800,162800,160700,161200,155800,161400,160300,162100,157600,154700,150100,146300,146400,149200,145100,141800,136300,136400,135900,133800,133200,129300,126200,121600,120900,122e3,121800,122900,123400,128200,128600,131100,132100,135200,135900,134900,138700,143900,146200,146e3,15e4,154300,155500,152300,153800,155900,158500,157500,157800,157700,158e3,158800,158700,16e4,159700,162300,161700,161e3,157700,159200,159400,162500,162700,158500,152600,149800,152500,156800,157e3,158200,157500,158e3,158200,158800,161e3,161100,163900,164500,168400,169100,171500,172300,173500,173400,175200,174900,174300,173600,172600,175400,177400,180800,180900,182400,180500,179300,174900,181200,181600,191300,194400,203500,205900,206400,208800,207900,204600,199700,197300,200500,202300,204400,202100,205200,205800,209e3,207300,211900
